t # 0
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 6
v 13 6
v 14 7
v 15 7
v 16 0
v 17 0
v 18 4
v 19 4
v 20 4
v 21 4
v 22 8
v 23 8
v 24 3
v 25 3
v 26 9
v 27 9
v 28 10
v 29 10
v 30 8
v 31 8
v 32 2
v 33 2
v 34 7
v 35 7
v 36 11
v 37 11
v 38 4
v 39 4
v 40 3
v 41 3
v 42 2
v 43 2
v 44 9
v 45 9
v 46 12
v 47 12
v 48 3
v 49 3
v 50 4
v 51 4
v 52 11
v 53 11
v 54 13
v 55 13
e 16 32 1
e 16 33 1
e 17 32 1
e 18 19 1
e 18 31 1
e 19 30 1
e 19 31 1
e 19 32 1
e 20 21 1
e 20 54 1
e 21 22 1
e 21 53 1
e 21 54 1
e 22 23 1
e 22 30 1
e 22 31 1
e 22 52 1
e 22 53 1
e 22 54 1
e 23 24 1
e 23 28 1
e 23 29 1
e 23 30 1
e 23 31 1
e 23 52 1
e 23 53 1
e 23 54 1
e 24 25 1
e 24 28 1
e 24 29 1
e 24 30 1
e 24 31 1
e 24 50 1
e 24 51 1
e 24 52 1
e 24 53 1
e 25 26 1
e 25 27 1
e 25 28 1
e 25 29 1
e 25 49 1
e 25 50 1
e 25 51 1
e 25 52 1
e 25 53 1
e 26 27 1
e 26 28 1
e 26 48 1
e 26 49 1
e 26 50 1
e 26 51 1
e 27 28 1
e 28 29 1
e 29 30 1
e 30 31 1
e 31 32 1
e 32 33 1
e 33 34 1
e 34 35 1
e 36 37 1
e 37 38 1
e 38 39 1
e 39 40 1
e 40 41 1
e 41 42 1
e 44 45 1
e 46 47 1
e 48 49 1
e 49 50 1
e 50 51 1
e 51 52 1
e 52 53 1
e 53 54 1
t # 289
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 1
v 13 7
v 14 7
v 15 0
v 16 0
v 17 4
v 18 4
v 19 4
v 20 4
v 21 11
v 22 11
v 23 3
v 24 3
v 25 9
v 26 9
v 27 10
v 28 10
v 29 8
v 30 8
v 31 7
v 32 7
v 33 11
v 34 11
v 35 17
v 36 17
v 37 3
v 38 3
v 39 2
v 40 2
v 41 9
v 42 9
v 43 12
v 44 12
v 45 3
v 46 3
v 47 4
v 48 4
v 49 11
v 50 11
v 51 13
v 52 13
e 0 2 1
e 0 48 1
e 0 49 1
e 0 51 1
e 1 3 1
e 2 4 1
e 2 45 1
e 2 48 1
e 2 49 1
e 2 51 1
e 3 5 1
e 4 6 1
e 4 45 1
e 4 48 1
e 4 49 1
e 5 7 1
e 6 8 1
e 6 38 1
e 6 41 1
e 6 44 1
e 6 45 1
e 6 48 1
e 7 9 1
e 8 11 1
e 8 23 1
e 8 32 1
e 8 34 1
e 8 35 1
e 8 38 1
e 8 44 1
e 8 45 1
e 8 48 1
e 9 10 1
e 10 12 1
e 11 32 1
e 11 34 1
e 11 38 1
e 12 13 1
e 13 15 1
e 14 16 1
e 14 23 1
e 14 26 1
e 14 29 1
e 16 23 1
e 16 26 1
e 17 19 1
e 17 26 1
e 18 20 1
e 19 21 1
e 19 23 1
e 19 26 1
e 20 22 1
e 21 22 1
e 21 23 1
e 21 24 1
e 21 26 1
e 22 23 1
e 23 26 1
e 24 9 1
e 24 13 1
e 24 15 1
e 24 20 1
e 24 22 1
e 24 23 1
e 24 25 1
e 24 26 1
e 25 13 1
e 25 15 1
e 25 18 1
e 25 20 1
e 25 22 1
e 25 23 1
e 25 26 1
e 25 27 1
e 25 28 1
e 26 27 1
e 27 29 1
e 28 26 1
e 28 30 1
e 30 13 1
e 31 9 1
e 31 10 1
e 31 12 1
e 31 13 1
e 31 33 1
e 32 34 1
e 33 9 1
e 33 10 1
e 35 38 1
e 36 9 1
e 36 37 1
e 37 7 1
e 37 9 1
e 37 10 1
e 39 41 1
e 40 42 1
e 40 51 1
e 41 44 1
e 42 7 1
e 42 43 1
e 42 49 1
e 42 51 1
e 43 7 1
e 43 9 1
e 43 46 1
e 43 48 1
e 43 49 1
e 43 51 1
e 44 45 1
e 45 48 1
e 46 3 1
e 46 5 1
e 46 7 1
e 46 9 1
e 46 47 1
e 46 48 1
e 46 49 1
e 46 51 1
e 47 1 1
e 47 3 1
e 47 5 1
e 47 7 1
e 47 9 1
e 47 44 1
e 47 45 1
e 47 48 1
e 47 49 1
e 47 50 1
e 48 49 1
e 49 51 1
e 50 1 1
e 50 3 1
e 50 5 1
e 50 41 1
e 50 44 1
e 50 45 1
e 50 48 1
e 50 49 1
e 50 52 1
e 52 1 1
e 52 3 1
e 52 39 1
e 52 41 1
e 52 44 1
e 52 45 1
t # 290
v 0 0
v 1 1
v 2 2
v 3 3
v 4 4
v 5 5
v 6 7
v 7 0
v 8 4
v 9 4
v 10 8
v 11 3
v 12 9
v 13 10
v 14 8
v 15 7
v 16 11
v 17 4
v 18 3
v 19 2
v 20 9
v 21 10
v 22 3
v 23 4
v 24 11
v 25 13
v 26 0
v 27 1
v 28 2
v 29 3
v 30 4
v 31 5
v 32 7
v 33 0
v 34 4
v 35 4
v 36 8
v 37 3
v 38 9
v 39 10
v 40 8
v 41 7
v 42 4
v 43 3
v 44 2
v 45 9
v 46 10
v 47 3
v 48 4
v 49 11
v 50 13
e 0 1 1
e 0 49 1
e 0 50 1
e 1 2 1
e 1 47 1
e 1 48 1
e 1 49 1
e 1 50 1
e 2 3 1
e 2 47 1
e 2 48 1
e 2 49 1
e 3 4 1
e 3 43 1
e 3 46 1
e 3 47 1
e 3 48 1
e 4 5 1
e 4 37 1
e 4 41 1
e 4 42 1
e 4 43 1
e 4 46 1
e 4 47 1
e 4 48 1
e 5 41 1
e 5 43 1
e 6 7 1
e 6 37 1
e 6 38 1
e 6 40 1
e 7 37 1
e 7 38 1
e 8 9 1
e 8 38 1
e 9 10 1
e 9 37 1
e 9 38 1
e 10 11 1
e 10 36 1
e 10 37 1
e 10 38 1
e 11 12 1
e 11 30 1
e 11 32 1
e 11 33 1
e 11 35 1
e 11 36 1
e 11 37 1
e 11 38 1
e 12 13 1
e 12 32 1
e 12 33 1
e 12 34 1
e 12 35 1
e 12 36 1
e 12 37 1
e 12 38 1
e 12 39 1
e 13 14 1
e 13 36 1
e 13 38 1
e 14 32 1
e 15 16 1
e 15 30 1
e 15 31 1
e 16 31 1
e 17 18 1
e 17 30 1
e 18 29 1
e 18 30 1
e 18 31 1
e 19 20 1
e 19 50 1
e 20 21 1
e 20 50 1
e 21 22 1
e 21 29 1
e 21 30 1
e 21 48 1
e 21 49 1
e 21 50 1
e 22 23 1
e 22 27 1
e 22 28 1
e 22 29 1
e 22 30 1
e 22 48 1
e 22 49 1
e 22 50 1
e 23 24 1
e 23 27 1
e 23 28 1
e 23 29 1
e 23 46 1
e 23 47 1
e 23 48 1
e 23 49 1
e 24 25 1
e 24 26 1
e 24 27 1
e 24 28 1
e 24 46 1
e 24 47 1
e 24 48 1
e 24 49 1
e 25 26 1
e 25 27 1
e 25 44 1
e 25 45 1
e 25 46 1
e 25 47 1
e 26 27 1
e 27 28 1
e 28 29 1
e 29 30 1
e 30 31 1
e 32 33 1
e 34 35 1
e 35 36 1
e 36 37 1
e 37 38 1
e 38 39 1
e 39 40 1
e 42 43 1
e 44 45 1
e 45 46 1
e 46 47 1
e 47 48 1
e 48 49 1
e 49 50 1
t # 291
v 0 0
v 1 1
v 2 2
v 3 3
v 4 4
v 5 5
v 6 6
v 7 7
v 8 0
v 9 4
v 10 4
v 11 8
v 12 3
v 13 9
v 14 10
v 15 8
v 16 2
v 17 7
v 18 11
v 19 4
v 20 3
v 21 2
v 22 9
v 23 10
v 24 3
v 25 4
v 26 11
v 27 13
v 28 0
v 29 1
v 30 2
v 31 3
v 32 4
v 33 5
v 34 7
v 35 0
v 36 4
v 37 4
v 38 8
v 39 3
v 40 9
v 41 10
v 42 8
v 43 2
v 44 7
v 45 11
v 46 4
v 47 3
v 48 2
v 49 9
v 50 10
v 51 3
v 52 4
v 53 11
v 54 13
e 0 1 1
e 0 53 1
e 0 54 1
e 1 2 1
e 1 51 1
e 1 52 1
e 1 53 1
e 1 54 1
e 2 3 1
e 2 51 1
e 2 52 1
e 2 53 1
e 3 4 1
e 3 47 1
e 3 50 1
e 3 51 1
e 3 52 1
e 4 5 1
e 4 39 1
e 4 44 1
e 4 46 1
e 4 47 1
e 4 50 1
e 4 51 1
e 4 52 1
e 5 6 1
e 5 44 1
e 5 45 1
e 5 47 1
e 6 7 1
e 6 44 1
e 7 8 1
e 7 39 1
e 7 40 1
e 7 42 1
e 8 39 1
e 8 40 1
e 9 10 1
e 9 40 1
e 10 11 1
e 10 39 1
e 10 40 1
e 11 12 1
e 11 38 1
e 11 39 1
e 11 40 1
e 11 41 1
e 12 13 1
e 12 32 1
e 12 34 1
e 12 35 1
e 12 37 1
e 12 38 1
e 12 39 1
e 12 40 1
e 13 14 1
e 13 34 1
e 13 35 1
e 13 36 1
e 13 37 1
e 13 38 1
e 13 39 1
e 13 40 1
e 13 41 1
e 13 43 1
e 14 15 1
e 14 38 1
e 14 40 1
e 15 34 1
e 16 40 1
e 17 18 1
e 17 32 1
e 17 33 1
e 17 34 1
e 18 33 1
e 19 20 1
e 19 32 1
e 20 31 1
e 20 32 1
e 20 33 1
e 21 22 1
e 21 54 1
e 22 23 1
e 22 31 1
e 22 54 1
e 23 24 1
e 23 31 1
e 23 32 1
e 23 52 1
e 23 53 1
e 23 54 1
e 24 25 1
e 24 29 1
e 24 30 1
e 24 31 1
e 24 32 1
e 24 52 1
e 24 53 1
e 24 54 1
e 25 26 1
e 25 29 1
e 25 30 1
e 25 31 1
e 25 50 1
e 25 51 1
e 25 52 1
e 25 53 1
e 26 27 1
e 26 28 1
e 26 29 1
e 26 30 1
e 26 49 1
e 26 50 1
e 26 51 1
e 26 52 1
e 26 53 1
e 27 28 1
e 27 29 1
e 27 48 1
e 27 49 1
e 27 50 1
e 27 51 1
e 28 29 1
e 29 30 1
e 30 31 1
e 31 32 1
e 32 33 1
e 34 35 1
e 36 37 1
e 37 38 1
e 38 39 1
e 39 40 1
e 40 41 1
e 41 42 1
e 44 45 1
e 46 47 1
e 48 49 1
e 49 50 1
e 50 51 1
e 51 52 1
e 52 53 1
e 53 54 1
t # 292
v 0 0
v 1 1
v 2 2
v 3 3
v 4 4
v 5 5
v 6 6
v 7 7
v 8 0
v 9 4
v 10 4
v 11 8
v 12 3
v 13 9
v 14 10
v 15 8
v 16 2
v 17 7
v 18 11
v 19 4
v 20 3
v 21 2
v 22 9
v 23 10
v 24 3
v 25 4
v 26 11
v 27 13
v 28 0
v 29 1
v 30 2
v 31 3
v 32 4
v 33 5
v 34 7
v 35 0
v 36 4
v 37 4
v 38 8
v 39 3
v 40 9
v 41 10
v 42 8
v 43 7
v 44 11
v 45 4
v 46 3
v 47 2
v 48 9
v 49 10
v 50 3
v 51 4
v 52 11
v 53 13
e 0 1 1
e 0 52 1
e 0 53 1
e 1 2 1
e 1 50 1
e 1 51 1
e 1 52 1
e 1 53 1
e 2 3 1
e 2 50 1
e 2 51 1
e 2 52 1
e 3 4 1
e 3 46 1
e 3 49 1
e 3 50 1
e 3 51 1
e 4 5 1
e 4 39 1
e 4 43 1
e 4 45 1
e 4 46 1
e 4 49 1
e 4 50 1
e 4 51 1
e 5 6 1
e 5 43 1
e 5 44 1
e 5 46 1
e 6 7 1
e 6 43 1
e 7 8 1
e 7 39 1
e 7 40 1
e 7 42 1
e 8 39 1
e 8 40 1
e 9 10 1
e 9 40 1
e 10 11 1
e 10 39 1
e 10 40 1
e 11 12 1
e 11 38 1
e 11 39 1
e 11 40 1
e 11 41 1
e 12 13 1
e 12 32 1
e 12 34 1
e 12 35 1
e 12 37 1
e 12 38 1
e 12 39 1
e 12 40 1
e 13 14 1
e 13 34 1
e 13 35 1
e 13 36 1
e 13 37 1
e 13 38 1
e 13 39 1
e 13 40 1
e 13 41 1
e 14 15 1
e 14 38 1
e 14 40 1
e 15 34 1
e 16 40 1
e 17 18 1
e 17 32 1
e 17 33 1
e 17 34 1
e 18 33 1
e 19 20 1
e 19 32 1
e 20 31 1
e 20 32 1
e 20 33 1
e 21 22 1
e 21 53 1
e 22 23 1
e 22 31 1
e 22 52 1
e 22 53 1
e 23 24 1
e 23 31 1
e 23 32 1
e 23 51 1
e 23 52 1
e 23 53 1
e 24 25 1
e 24 29 1
e 24 30 1
e 24 31 1
e 24 32 1
e 24 51 1
e 24 52 1
e 24 53 1
e 25 26 1
e 25 28 1
e 25 29 1
e 25 30 1
e 25 31 1
e 25 49 1
e 25 50 1
e 25 51 1
e 25 52 1
e 26 27 1
e 26 28 1
e 26 29 1
e 26 30 1
e 26 49 1
e 26 50 1
e 26 51 1
e 26 52 1
e 27 28 1
e 27 29 1
e 27 47 1
e 27 48 1
e 27 49 1
e 27 50 1
e 28 29 1
e 29 30 1
e 30 31 1
e 31 32 1
e 32 33 1
e 34 35 1
e 36 37 1
e 37 38 1
e 38 39 1
e 39 40 1
e 40 41 1
e 41 42 1
e 43 44 1
e 45 46 1
e 47 48 1
e 48 49 1
e 49 50 1
e 50 51 1
e 51 52 1
e 52 53 1
t # 293
v 0 0
v 1 1
v 2 2
v 3 3
v 4 4
v 5 5
v 6 6
v 7 7
v 8 0
v 9 4
v 10 4
v 11 8
v 12 3
v 13 9
v 14 10
v 15 8
v 16 2
v 17 7
v 18 11
v 19 4
v 20 3
v 21 2
v 22 9
v 23 10
v 24 3
v 25 4
v 26 11
v 27 13
v 28 0
v 29 1
v 30 2
v 31 3
v 32 4
v 33 5
v 34 7
v 35 0
v 36 4
v 37 4
v 38 8
v 39 3
v 40 9
v 41 10
v 42 8
v 43 2
v 44 7
v 45 11
v 46 4
v 47 3
v 48 2
v 49 9
v 50 10
v 51 3
v 52 4
v 53 11
v 54 13
e 0 1 1
e 0 53 1
e 0 54 1
e 1 2 1
e 1 51 1
e 1 52 1
e 1 53 1
e 1 54 1
e 2 3 1
e 2 51 1
e 2 52 1
e 2 53 1
e 3 4 1
e 3 47 1
e 3 50 1
e 3 51 1
e 3 52 1
e 4 5 1
e 4 39 1
e 4 44 1
e 4 46 1
e 4 47 1
e 4 50 1
e 4 51 1
e 4 52 1
e 5 6 1
e 5 44 1
e 5 45 1
e 5 47 1
e 6 7 1
e 6 44 1
e 7 8 1
e 7 39 1
e 7 40 1
e 7 42 1
e 8 39 1
e 8 40 1
e 9 10 1
e 9 40 1
e 10 11 1
e 10 39 1
e 10 40 1
e 11 12 1
e 11 38 1
e 11 39 1
e 11 40 1
e 11 41 1
e 12 13 1
e 12 32 1
e 12 34 1
e 12 35 1
e 12 37 1
e 12 38 1
e 12 39 1
e 12 40 1
e 13 14 1
e 13 34 1
e 13 35 1
e 13 36 1
e 13 37 1
e 13 38 1
e 13 39 1
e 13 40 1
e 13 41 1
e 13 43 1
e 14 15 1
e 14 38 1
e 14 40 1
e 15 34 1
e 16 40 1
e 17 18 1
e 17 32 1
e 17 33 1
e 18 33 1
e 19 20 1
e 19 32 1
e 20 31 1
e 20 32 1
e 20 33 1
e 21 22 1
e 21 54 1
e 22 23 1
e 22 31 1
e 22 54 1
e 23 24 1
e 23 31 1
e 23 32 1
e 23 52 1
e 23 53 1
e 23 54 1
e 24 25 1
e 24 29 1
e 24 30 1
e 24 31 1
e 24 32 1
e 24 52 1
e 24 53 1
e 24 54 1
e 25 26 1
e 25 29 1
e 25 30 1
e 25 31 1
e 25 50 1
e 25 51 1
e 25 52 1
e 25 53 1
e 26 27 1
e 26 28 1
e 26 29 1
e 26 30 1
e 26 49 1
e 26 50 1
e 26 51 1
e 26 52 1
e 26 53 1
e 27 28 1
e 27 29 1
e 27 48 1
e 27 49 1
e 27 50 1
e 27 51 1
e 28 29 1
e 29 30 1
e 30 31 1
e 31 32 1
e 32 33 1
e 34 35 1
e 36 37 1
e 37 38 1
e 38 39 1
e 39 40 1
e 40 41 1
e 41 42 1
e 44 45 1
e 46 47 1
e 48 49 1
e 49 50 1
e 50 51 1
e 51 52 1
e 52 53 1
e 53 54 1
t # 294
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 6
v 13 7
v 14 7
v 15 0
v 16 0
v 17 4
v 18 4
v 19 4
v 20 4
v 21 8
v 22 8
v 23 3
v 24 3
v 25 9
v 26 9
v 27 10
v 28 10
v 29 8
v 30 8
v 31 2
v 32 2
v 33 7
v 34 7
v 35 11
v 36 11
v 37 4
v 38 4
v 39 3
v 40 3
v 41 2
v 42 2
v 43 9
v 44 9
v 45 12
v 46 12
v 47 3
v 48 3
v 49 4
v 50 4
v 51 11
v 52 11
v 53 13
v 54 13
e 0 2 1
e 0 51 1
e 0 53 1
e 1 3 1
e 2 4 1
e 2 47 1
e 2 50 1
e 2 51 1
e 2 53 1
e 3 5 1
e 4 6 1
e 4 47 1
e 4 50 1
e 4 51 1
e 5 7 1
e 6 8 1
e 6 40 1
e 6 46 1
e 6 47 1
e 6 50 1
e 7 9 1
e 8 11 1
e 8 23 1
e 8 34 1
e 8 37 1
e 8 40 1
e 8 46 1
e 8 47 1
e 8 50 1
e 9 10 1
e 11 12 1
e 11 34 1
e 11 36 1
e 11 40 1
e 12 14 1
e 12 34 1
e 13 15 1
e 14 16 1
e 14 23 1
e 14 26 1
e 14 29 1
e 16 23 1
e 16 26 1
e 17 19 1
e 17 26 1
e 18 20 1
e 19 21 1
e 19 23 1
e 19 26 1
e 20 22 1
e 21 22 1
e 21 23 1
e 21 24 1
e 21 26 1
e 21 27 1
e 22 23 1
e 23 26 1
e 24 9 1
e 24 13 1
e 24 15 1
e 24 20 1
e 24 22 1
e 24 23 1
e 24 25 1
e 24 26 1
e 25 13 1
e 25 15 1
e 25 18 1
e 25 20 1
e 25 22 1
e 25 23 1
e 25 26 1
e 25 27 1
e 25 28 1
e 25 31 1
e 26 27 1
e 27 29 1
e 28 22 1
e 28 26 1
e 28 30 1
e 30 13 1
e 32 26 1
e 33 9 1
e 33 10 1
e 33 13 1
e 33 35 1
e 34 36 1
e 35 10 1
e 37 40 1
e 38 9 1
e 38 39 1
e 39 7 1
e 39 9 1
e 39 10 1
e 41 43 1
e 42 44 1
e 42 53 1
e 43 46 1
e 44 45 1
e 44 51 1
e 44 53 1
e 45 7 1
e 45 9 1
e 45 48 1
e 45 50 1
e 45 51 1
e 45 53 1
e 46 47 1
e 47 50 1
e 48 3 1
e 48 5 1
e 48 7 1
e 48 9 1
e 48 49 1
e 48 50 1
e 48 51 1
e 48 53 1
e 49 3 1
e 49 5 1
e 49 7 1
e 49 46 1
e 49 47 1
e 49 50 1
e 49 51 1
e 49 52 1
e 50 51 1
e 51 53 1
e 52 1 1
e 52 3 1
e 52 5 1
e 52 43 1
e 52 46 1
e 52 47 1
e 52 50 1
e 52 51 1
e 52 54 1
e 54 1 1
e 54 3 1
e 54 41 1
e 54 43 1
e 54 46 1
e 54 47 1
t # 295
v 0 0
v 1 1
v 2 2
v 3 3
v 4 4
v 5 5
v 6 6
v 7 7
v 8 0
v 9 4
v 10 4
v 11 8
v 12 3
v 13 9
v 14 10
v 15 8
v 16 7
v 17 11
v 18 4
v 19 3
v 20 2
v 21 9
v 22 10
v 23 3
v 24 4
v 25 11
v 26 13
v 27 0
v 28 1
v 29 2
v 30 3
v 31 4
v 32 5
v 33 7
v 34 0
v 35 4
v 36 4
v 37 8
v 38 3
v 39 9
v 40 10
v 41 8
v 42 7
v 43 11
v 44 4
v 45 3
v 46 2
v 47 9
v 48 10
v 49 3
v 50 4
v 51 11
v 52 13
e 0 1 1
e 0 51 1
e 0 52 1
e 1 2 1
e 1 49 1
e 1 50 1
e 1 51 1
e 1 52 1
e 2 3 1
e 2 49 1
e 2 50 1
e 2 51 1
e 3 4 1
e 3 45 1
e 3 48 1
e 3 49 1
e 3 50 1
e 4 5 1
e 4 38 1
e 4 42 1
e 4 44 1
e 4 45 1
e 4 48 1
e 4 49 1
e 5 6 1
e 5 42 1
e 5 43 1
e 5 45 1
e 6 7 1
e 6 42 1
e 7 8 1
e 7 38 1
e 7 39 1
e 7 41 1
e 8 38 1
e 8 39 1
e 9 10 1
e 9 39 1
e 10 11 1
e 10 38 1
e 10 39 1
e 11 12 1
e 11 37 1
e 11 38 1
e 11 39 1
e 11 40 1
e 12 13 1
e 12 31 1
e 12 33 1
e 12 34 1
e 12 36 1
e 12 37 1
e 12 38 1
e 12 39 1
e 13 14 1
e 13 33 1
e 13 34 1
e 13 35 1
e 13 36 1
e 13 37 1
e 13 38 1
e 13 39 1
e 13 40 1
e 14 15 1
e 14 37 1
e 14 39 1
e 15 33 1
e 16 17 1
e 16 31 1
e 16 32 1
e 16 33 1
e 17 32 1
e 18 19 1
e 18 31 1
e 19 30 1
e 19 31 1
e 19 32 1
e 20 21 1
e 20 52 1
e 21 22 1
e 21 30 1
e 21 51 1
e 21 52 1
e 22 23 1
e 22 30 1
e 22 31 1
e 22 50 1
e 22 51 1
e 22 52 1
e 23 24 1
e 23 28 1
e 23 29 1
e 23 30 1
e 23 31 1
e 23 50 1
e 23 51 1
e 23 52 1
e 24 25 1
e 24 27 1
e 24 28 1
e 24 29 1
e 24 30 1
e 24 48 1
e 24 49 1
e 24 50 1
e 24 51 1
e 25 26 1
e 25 27 1
e 25 28 1
e 25 29 1
e 25 47 1
e 25 48 1
e 25 49 1
e 25 50 1
e 25 51 1
e 26 27 1
e 26 28 1
e 26 46 1
e 26 47 1
e 26 48 1
e 26 49 1
e 27 28 1
e 28 29 1
e 29 30 1
e 30 31 1
e 31 32 1
e 33 34 1
e 35 36 1
e 36 37 1
e 37 38 1
e 38 39 1
e 39 40 1
e 40 41 1
e 42 43 1
e 44 45 1
e 46 47 1
e 47 48 1
e 48 49 1
e 49 50 1
e 50 51 1
e 51 52 1
t # 296
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 6
v 13 7
v 14 7
v 15 0
v 16 0
v 17 4
v 18 4
v 19 4
v 20 4
v 21 8
v 22 8
v 23 3
v 24 3
v 25 9
v 26 9
v 27 10
v 28 10
v 29 8
v 30 8
v 31 2
v 32 7
v 33 7
v 34 11
v 35 11
v 36 4
v 37 4
v 38 3
v 39 3
v 40 2
v 41 2
v 42 9
v 43 9
v 44 10
v 45 10
v 46 3
v 47 3
v 48 4
v 49 4
v 50 11
v 51 11
v 52 13
v 53 13
e 0 3 1
e 1 2 1
e 1 49 1
e 1 50 1
e 1 52 1
e 2 4 1
e 2 46 1
e 2 49 1
e 2 50 1
e 2 52 1
e 3 5 1
e 4 6 1
e 4 46 1
e 4 49 1
e 4 50 1
e 5 7 1
e 6 8 1
e 6 38 1
e 6 42 1
e 6 45 1
e 6 46 1
e 6 49 1
e 7 9 1
e 8 11 1
e 8 23 1
e 8 33 1
e 8 36 1
e 8 38 1
e 8 45 1
e 8 46 1
e 9 10 1
e 10 12 1
e 11 33 1
e 11 35 1
e 11 38 1
e 12 13 1
e 13 15 1
e 14 16 1
e 14 23 1
e 14 26 1
e 14 29 1
e 16 23 1
e 16 26 1
e 17 19 1
e 17 26 1
e 18 20 1
e 19 21 1
e 19 23 1
e 19 26 1
e 20 22 1
e 21 22 1
e 21 23 1
e 21 24 1
e 21 26 1
e 21 27 1
e 22 23 1
e 23 26 1
e 24 9 1
e 24 13 1
e 24 15 1
e 24 20 1
e 24 22 1
e 24 23 1
e 24 25 1
e 24 26 1
e 25 13 1
e 25 15 1
e 25 18 1
e 25 20 1
e 25 22 1
e 25 23 1
e 25 26 1
e 25 27 1
e 25 28 1
e 26 27 1
e 27 29 1
e 28 26 1
e 28 30 1
e 30 13 1
e 31 26 1
e 32 9 1
e 32 10 1
e 32 12 1
e 32 34 1
e 33 35 1
e 34 10 1
e 36 38 1
e 37 9 1
e 37 39 1
e 39 7 1
e 39 9 1
e 39 10 1
e 40 42 1
e 41 43 1
e 41 52 1
e 42 45 1
e 43 7 1
e 43 44 1
e 43 52 1
e 44 7 1
e 44 9 1
e 44 47 1
e 44 49 1
e 44 50 1
e 44 52 1
e 45 46 1
e 46 49 1
e 47 3 1
e 47 5 1
e 47 7 1
e 47 9 1
e 47 48 1
e 47 49 1
e 47 50 1
e 47 52 1
e 48 3 1
e 48 5 1
e 48 7 1
e 48 9 1
e 48 45 1
e 48 46 1
e 48 49 1
e 48 50 1
e 48 51 1
e 49 50 1
e 50 52 1
e 51 0 1
e 51 3 1
e 51 5 1
e 51 45 1
e 51 46 1
e 51 49 1
e 51 50 1
e 51 53 1
e 53 0 1
e 53 3 1
e 53 40 1
e 53 42 1
e 53 45 1
e 53 46 1
t # 297
v 0 0
v 1 0
v 2 1
v 3 1
v 4 2
v 5 2
v 6 3
v 7 3
v 8 4
v 9 4
v 10 5
v 11 5
v 12 6
v 13 7
v 14 7
v 15 0
v 16 0
v 17 4
v 18 4
v 19 4
v 20 4
v 21 8
v 22 8
v 23 3
v 24 3
v 25 9
v 26 9
v 27 10
v 28 10
v 29 8
v 30 8
v 31 2
v 32 7
v 33 7
v 34 11
v 35 11
v 36 4
v 37 4
v 38 3
v 39 3
v 40 2
v 41 2
v 42 9
v 43 9
v 44 10
v 45 10
v 46 3
v 47 3
v 48 4
v 49 4
v 50 11
v 51 11
v 52 13
v 53 13
e 0 2 1
e 0 50 1
e 0 52 1
e 1 3 1
e 2 4 1
e 2 46 1
e 2 49 1
e 2 50 1
e 2 52 1
e 3 5 1
e 4 6 1
e 4 46 1
e 4 49 1
e 4 50 1
e 5 7 1
e 6 8 1
e 6 39 1
e 6 45 1
e 6 46 1
e 6 49 1
e 7 9 1
e 8 11 1
e 8 23 1
e 8 33 1
e 8 36 1
e 8 39 1
e 8 45 1
e 8 46 1
e 8 49 1
e 9 10 1
e 11 12 1
e 11 33 1
e 11 35 1
e 11 39 1
e 12 14 1
e 12 33 1
e 13 15 1
e 14 16 1
e 14 23 1
e 14 26 1
e 14 29 1
e 16 23 1
e 16 26 1
e 17 19 1
e 17 26 1
e 18 20 1
e 19 21 1
e 19 23 1
e 19 26 1
e 20 22 1
e 21 22 1
e 21 23 1
e 21 24 1
e 21 26 1
e 21 27 1
e 22 23 1
e 23 26 1
e 24 9 1
e 24 13 1
e 24 15 1
e 24 20 1
e 24 22 1
e 24 23 1
e 24 25 1
e 24 26 1
e 25 13 1
e 25 15 1
e 25 18 1
e 25 20 1
e 25 22 1
e 25 23 1
e 25 26 1
e 25 27 1
e 25 28 1
e 25 31 1
e 26 27 1
e 27 29 1
e 28 22 1
e 28 26 1
e 28 30 1
e 30 13 1
e 32 9 1
e 32 10 1
e 32 34 1
e 33 35 1
e 34 10 1
e 36 39 1
e 37 9 1
e 37 38 1
e 38 7 1
e 38 9 1
e 38 10 1
e 40 42 1
e 41 43 1
e 41 52 1
e 42 45 1
e 43 7 1
e 43 44 1
e 43 52 1
e 44 7 1
e 44 9 1
e 44 47 1
e 44 49 1
e 44 50 1
e 44 52 1
e 45 46 1
e 46 49 1
e 47 3 1
e 47 5 1
e 47 7 1
e 47 9 1
e 47 48 1
e 47 49 1
e 47 50 1
e 47 52 1
e 48 1 1
e 48 3 1
e 48 5 1
e 48 7 1
e 48 45 1
e 48 46 1
e 48 49 1
e 48 50 1
e 48 51 1
e 49 50 1
e 50 52 1
e 51 1 1
e 51 3 1
e 51 5 1
e 51 42 1
e 51 45 1
e 51 46 1
e 51 49 1
e 51 50 1
e 51 53 1
e 53 1 1
e 53 3 1
e 53 40 1
e 53 42 1
e 53 45 1
e 53 46 1
t # 298
